order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue
ORD-000027,CUST-0209,2024/10/26,Denim Jacket,Clothing,2,47.52,95.04
ORD-000028,CUST-0469,04-12-2024,Portable Charger,Electronics,2,133.51,267.02
ORD-000029,CUST-0184,"Apr 05, 2024",Water Bottle,Sports,1,61.52,61.52
ORD-000030,CUST-0127,2024-06-27,Robot Vacuum,Home & Kitchen,2,39.34,78.68
ORD-000031,CUST-0197,04/10/2023,Yoga Mat,Sports,1,24.98,24.98
ORD-000032,CUST-0049,2024/04/19,USB-C Hub,Electronics,1,91.11,91.11
ORD-000033,CUST-0090,07-01-2024,Business Handbook,Books,1,7.27,7.27
ORD-000034,CUST-0440,"Nov 11, 2024",Air Fryer,Home & Kitchen,1,38.03,38.03
ORD-000035,CUST-0017,2024-03-08,Graphic T-Shirt,Clothing,2,73.43,146.86
ORD-000036,CUST-0096,02/27/2023,Wireless Headphones,Electronics,2,336.34,672.68
ORD-000037,CUST-0410,2023/05/05,Mechanical Keyboard,Electronics,1,90.89,90.89
ORD-000038,CUST-0005,23-08-2023,Mechanical Keyboard,Electronics,1,39.77,39.77
ORD-000039,CUST-0194,"Oct 02, 2024",Running Shoes,Clothing,2,62.37,124.74
ORD-000040,CUST-0009,2023-03-12,Cotton Hoodie,Clothing,1,30.27,30.27
ORD-000041,CUST-0028,05/10/2024,Cotton Hoodie,Clothing,2,61.11,122.22
ORD-000042,CUST-0359,2023/04/28,Makeup Brush Set,Beauty,1,13.74,13.74
ORD-000043,CUST-0025,10-08-2024,Denim Jacket,Clothing,1,28.94,28.94
ORD-000044,CUST-0470,"Feb 09, 2023",Denim Jacket,Clothing,1,83.85,83.85
ORD-000045,CUST-0330,2024-02-24,Cotton Hoodie,Clothing,1,81.74,81.74
ORD-000046,CUST-0005,07/03/2023,Wireless Headphones,Electronics,1,61.37,61.37
ORD-000047,CUST-0261,2023/02/10,Healthy Meal Prep,Books,1,10.35,10.35
ORD-000048,CUST-0390,14-02-2024,Vitamin C Serum,Beauty,3,19.99,59.97
ORD-000049,CUST-0201,"Dec 11, 2024",Leadership Playbook,Books,2,19.32,38.64
ORD-000050,CUST-0021,2023-09-23,Air Fryer,Home & Kitchen,1,127.32,127.32
ORD-000051,CUST-0067,07/19/2024,Air Fryer,Home & Kitchen,1,21.00,21.00
ORD-000052,CUST-0014,2024/04/06,Wireless Headphones,Electronics,2,366.83,733.66
ORD-000053,CUST-0147,05-05-2024,Business Handbook,Books,1,14.69,14.69
ORD-000054,CUST-0206,"Nov 01, 2024",Rain Jacket,Clothing,1,82.14,82.14
ORD-000055,CUST-0028,2023-04-15,Cotton Hoodie,Clothing,2,20.03,40.06
ORD-000056,CUST-0263,11/05/2024,Robot Vacuum,Home & Kitchen,1,38.52,38.52
ORD-000057,CUST-0319,2023/08/19,Air Fryer,Home & Kitchen,1,78.52,78.52
ORD-000058,CUST-0469,08-05-2024,Wireless Headphones,Electronics,2,38.53,77.06
ORD-000059,CUST-0181,"Dec 23, 2024",USB-C Hub,Electronics,1,366.23,366.23
ORD-000060,CUST-0341,2023-03-29,Portable Charger,Electronics,2,198.49,396.98
ORD-000061,CUST-0476,08/07/2023,Kitchen Knife Set,Home & Kitchen,4,39.76,159.04
ORD-000062,CUST-0134,2024/11/30,Running Shoes,Clothing,2,62.65,125.30
ORD-000063,CUST-0001,27-12-2023,Data Analytics Primer,Books,1,23.52,23.52
ORD-000064,CUST-0164,"Jun 13, 2024",Wireless Headphones,Electronics,1,124.38,124.38
ORD-000065,CUST-0369,2023-03-03,Running Shoes,Clothing,1,46.55,46.55
ORD-000066,CUST-0150,10/04/2024,Rain Jacket,Clothing,2,61.04,122.08
ORD-000067,CUST-0223,2024/08/13,Finance Basics,Books,1,36.79,36.79
ORD-000068,CUST-0317,18-12-2023,Vitamin C Serum,Beauty,1,7.84,7.84
ORD-000069,CUST-0069,"Jun 19, 2023",Kitchen Knife Set,Home & Kitchen,1,251.58,251.58
ORD-000070,CUST-0152,2024-04-19,Yoga Mat,Sports,1,66.60,66.60
ORD-000071,CUST-0110,10/03/2024,Coffee Grinder,Home & Kitchen,1,70.09,70.09
ORD-000072,CUST-0023,2024/12/10,Python Crash Course,Books,1,25.27,25.27
ORD-000073,CUST-0405,04-04-2023,Sunscreen SPF 50,Beauty,2,18.31,36.62
ORD-000074,CUST-0074,"Nov 11, 2023",Air Fryer,Home & Kitchen,1,73.72,73.72
ORD-000075,CUST-0364,2023-04-04,Vitamin C Serum,Beauty,1,24.87,24.87
ORD-000076,CUST-0001,01/17/2024,Kitchen Knife Set,Home & Kitchen,1,42.43,42.43
ORD-000077,CUST-0160,2023/03/05,Healthy Meal Prep,Books,1,18.81,18.81
ORD-000078,CUST-0006,18-04-2023,Wireless Headphones,Electronics,1,41.45,41.45
ORD-000079,CUST-0272,"Sep 19, 2023",Face Moisturizer,Beauty,2,19.30,38.60
ORD-000080,CUST-0024,2024-11-09,Portable Charger,Electronics,1,58.68,58.68
ORD-000081,CUST-0205,03/25/2024,Vitamin C Serum,Beauty,2,8.06,16.12
ORD-000082,CUST-0100,2024/09/30,Cotton Hoodie,Clothing,2,55.19,110.38
ORD-000083,CUST-0471,05-07-2024,Face Moisturizer,Beauty,1,58.08,58.08
ORD-000084,CUST-0027,"Jan 31, 2023",Air Fryer,Home & Kitchen,1,116.34,116.34
ORD-000085,CUST-0208,2023-01-12,USB-C Hub,Electronics,2,366.81,733.62
ORD-000086,CUST-0464,07/29/2023,Face Moisturizer,Beauty,1,36.35,36.35
ORD-000087,CUST-0282,2023/12/10,Coffee Grinder,Home & Kitchen,1,257.28,257.28
ORD-000088,CUST-0398,07-11-2024,Air Fryer,Home & Kitchen,2,39.40,78.80
ORD-000089,CUST-0018,"Sep 19, 2024",Denim Jacket,Clothing,1,47.35,47.35
ORD-000090,CUST-0183,2024-01-11,Air Fryer,Home & Kitchen,3,72.10,216.30
ORD-000091,CUST-0177,03/24/2024,Yoga Mat,Sports,2,127.21,254.42
ORD-000092,CUST-0049,2024/03/24,Running Shoes,Clothing,1,73.51,73.51
ORD-000093,CUST-0051,13-12-2023,Trail Backpack,Sports,2,10.51,21.02
ORD-000094,CUST-0029,"Apr 18, 2024",Kitchen Knife Set,Home & Kitchen,1,77.34,77.34
ORD-000095,CUST-0192,2023-07-13,Running Shoes,Clothing,3,46.96,140.88
ORD-000096,CUST-0311,11/26/2023,Wireless Headphones,Electronics,1,39.83,39.83
ORD-000097,CUST-0085,2024/09/01,Robot Vacuum,Home & Kitchen,1,19.16,19.16
ORD-000098,CUST-0194,23-04-2024,Resistance Bands,Sports,1,125.87,125.87
ORD-000099,CUST-0286,"Oct 08, 2024",Coffee Grinder,Home & Kitchen,2,263.58,527.16
ORD-000100,CUST-0164,2023-03-01,Cotton Hoodie,Clothing,2,19.55,39.10
ORD-000101,CUST-0023,11/04/2023,Mechanical Keyboard,Electronics,3,132.43,397.29
ORD-000102,CUST-0470,2024/03/25,Smart Watch,Electronics,2,132.63,265.26
ORD-000103,CUST-0241,06-02-2023,Kitchen Knife Set,Home & Kitchen,1,41.93,41.93
ORD-000104,CUST-0200,"Feb 11, 2023",Rain Jacket,Clothing,4,73.02,292.08
ORD-000105,CUST-0041,2024-12-18,Vitamin C Serum,Beauty,1,35.92,35.92
ORD-000106,CUST-0166,09/24/2023,Foam Roller,Sports,1,39.01,39.01
ORD-000107,CUST-0388,2023/12/31,Bluetooth Speaker,Electronics,2,62.95,125.90
ORD-000108,CUST-0042,12-11-2023,Robot Vacuum,Home & Kitchen,1,236.62,236.62
ORD-000109,CUST-0037,"Aug 20, 2024",Foam Roller,Sports,1,9.71,9.71
ORD-000110,CUST-0177,2023-07-07,Running Shoes,Clothing,1,29.89,29.89
ORD-000111,CUST-0043,05/01/2023,Makeup Brush Set,Beauty,3,8.34,25.02
ORD-000112,CUST-0334,2024/12/03,Kitchen Knife Set,Home & Kitchen,1,78.03,78.03
ORD-000113,CUST-0002,30-04-2024,Mechanical Keyboard,Electronics,1,83.86,83.86
ORD-000114,CUST-0003,"Jul 17, 2024",Robot Vacuum,Home & Kitchen,1,77.03,77.03
ORD-000115,CUST-0121,2023-12-29,Cotton Hoodie,Clothing,1,30.59,30.59
ORD-000116,CUST-0363,12/22/2024,Smart Watch,Electronics,3,95.31,285.93
ORD-000117,CUST-0058,2023/02/14,Kitchen Knife Set,Home & Kitchen,1,18.70,18.70
ORD-000118,CUST-0048,23-05-2023,Sunscreen SPF 50,Beauty,1,62.59,62.59
ORD-000119,CUST-0352,"Nov 26, 2023",Finance Basics,Books,1,19.61,19.61
ORD-000120,CUST-0005,2024-08-19,Sunscreen SPF 50,Beauty,1,12.50,12.50
ORD-000121,CUST-0189,03/01/2024,Wireless Headphones,Electronics,1,129.92,129.92
ORD-000122,CUST-0266,2024/07/30,Air Fryer,Home & Kitchen,2,110.94,221.88
ORD-000123,CUST-0155,02-04-2024,Smart Watch,Electronics,1,40.00,40.00
ORD-000124,CUST-0266,"Sep 11, 2023",Smart Watch,Electronics,1,190.95,190.95
ORD-000125,CUST-0374,2024-02-09,Air Fryer,Home & Kitchen,4,254.03,1016.12
ORD-000126,CUST-0177,01/28/2024,Kitchen Knife Set,Home & Kitchen,2,72.18,144.36
ORD-000127,CUST-0124,2023/10/28,Bluetooth Speaker,Electronics,3,204.40,613.20
ORD-000128,CUST-0304,21-03-2024,Wireless Headphones,Electronics,2,61.48,122.96
ORD-000129,CUST-0058,"Aug 30, 2024",Resistance Bands,Sports,2,9.41,18.82
ORD-000130,CUST-0110,2023-05-19,Vitamin C Serum,Beauty,2,8.25,16.50
ORD-000131,CUST-0302,12/15/2023,Yoga Mat,Sports,1,23.80,23.80
ORD-000132,CUST-0153,2024/02/23,Smart Watch,Electronics,1,63.52,63.52
ORD-000133,CUST-0269,22-11-2024,Yoga Mat,Sports,1,17.65,17.65
ORD-000134,CUST-0182,"Jul 15, 2023",Bluetooth Speaker,Electronics,2,41.51,83.02
ORD-000135,CUST-0300,2023-11-19,Cotton Hoodie,Clothing,1,45.68,45.68
ORD-000136,CUST-0279,09/03/2023,Denim Jacket,Clothing,2,43.81,87.62
ORD-000137,CUST-0319,2024/07/23,Electric Kettle,Home & Kitchen,2,19.19,38.38
ORD-000138,CUST-0015,19-03-2023,Wireless Headphones,Electronics,2,133.04,266.08
ORD-000139,CUST-0314,"Jun 28, 2023",Running Shoes,Clothing,3,59.57,178.71
ORD-000140,CUST-0203,2024-03-08,Kitchen Knife Set,Home & Kitchen,3,249.98,749.94
ORD-000141,CUST-0367,02/29/2024,Vitamin C Serum,Beauty,2,8.16,16.32
ORD-000142,CUST-0001,2023/06/21,Bluetooth Speaker,Electronics,2,94.41,188.82
ORD-000143,CUST-0017,04-05-2023,Water Bottle,Sports,2,121.74,243.48
ORD-000144,CUST-0032,"Jan 10, 2023",Portable Charger,Electronics,4,370.21,1480.84
ORD-000145,CUST-0318,2024-04-07,Bed Sheet Set,Home & Kitchen,2,20.01,40.02
ORD-000146,CUST-0138,06/02/2024,Hair Dryer,Beauty,2,35.48,70.96
ORD-000147,CUST-0422,2024/01/11,USB-C Hub,Electronics,1,196.47,196.47
ORD-000148,CUST-0200,05-07-2023,Cotton Hoodie,Clothing,4,47.32,189.28
ORD-000149,CUST-0053,"Dec 07, 2023",Vitamin C Serum,Beauty,2,24.47,48.94
ORD-000150,CUST-0095,2023-01-26,Resistance Bands,Sports,1,25.36,25.36
ORD-000151,CUST-0003,05/17/2023,Vitamin C Serum,Beauty,3,60.13,180.39
ORD-000152,CUST-0199,2024/07/19,Resistance Bands,Sports,1,10.15,10.15
ORD-000153,CUST-0059,02-12-2024,Air Fryer,Home & Kitchen,4,249.29,997.16
ORD-000154,CUST-0220,"Dec 24, 2023",Smart Watch,Electronics,3,354.03,1062.09
ORD-000155,CUST-0116,2023-04-22,Air Fryer,Home & Kitchen,2,256.24,512.48
ORD-000156,CUST-0118,03/05/2024,Smart Watch,Electronics,1,194.92,194.92
ORD-000157,CUST-0076,2023/12/23,Cotton Hoodie,Clothing,1,59.93,59.93
ORD-000158,CUST-0001,04-03-2023,Cotton Hoodie,Clothing,1,83.04,83.04
ORD-000159,CUST-0104,"Nov 15, 2024",Finance Basics,Books,1,25.45,25.45
ORD-000160,CUST-0493,2023-06-13,Air Fryer,Home & Kitchen,3,36.50,109.50
ORD-000161,CUST-0334,05/19/2024,Business Handbook,Books,1,25.66,25.66
ORD-000162,CUST-0490,2023/08/03,Cotton Hoodie,Clothing,1,45.41,45.41
ORD-000163,CUST-0015,15-07-2023,Cotton Hoodie,Clothing,2,42.76,85.52
ORD-000164,CUST-0285,"Aug 25, 2024",Air Fryer,Home & Kitchen,1,20.15,20.15
ORD-000165,CUST-0129,2024-10-02,Face Moisturizer,Beauty,1,19.62,19.62
ORD-000166,CUST-0078,11/21/2024,Bluetooth Speaker,Electronics,2,346.35,692.70
ORD-000167,CUST-0001,2024/10/06,Wireless Headphones,Electronics,2,40.75,81.50
ORD-000168,CUST-0066,01-11-2023,Smart Watch,Electronics,1,54.68,54.68
ORD-000169,CUST-0014,"Nov 18, 2023",Wireless Headphones,Electronics,1,203.27,203.27
ORD-000170,CUST-0011,2023-07-09,Yoga Leggings,Clothing,1,21.16,21.16
ORD-000171,CUST-0105,10/07/2024,Wireless Headphones,Electronics,1,134.10,134.10
ORD-000172,CUST-0125,2024/06/29,Resistance Bands,Sports,1,41.35,41.35
ORD-000173,CUST-0158,12-04-2023,Wireless Headphones,Electronics,2,42.32,84.64
ORD-000174,CUST-0298,"Dec 17, 2023",Denim Jacket,Clothing,1,45.99,45.99
ORD-000175,CUST-0071,2023-12-01,Portable Charger,Electronics,2,137.15,274.30
ORD-000176,CUST-0059,08/09/2024,Makeup Brush Set,Beauty,3,26.03,78.09
ORD-000177,CUST-0096,2024/04/04,Foam Roller,Sports,2,25.94,51.88
ORD-000178,CUST-0061,28-11-2024,Rain Jacket,Clothing,3,79.09,237.27
ORD-000179,CUST-0114,"May 19, 2024",Air Fryer,Home & Kitchen,1,228.60,228.60
ORD-000180,CUST-0226,2023-04-22,Denim Jacket,Clothing,2,20.95,41.90
ORD-000181,CUST-0034,08/01/2023,Cotton Hoodie,Clothing,1,56.60,56.60
ORD-000182,CUST-0107,2023/08/04,Kitchen Knife Set,Home & Kitchen,1,77.93,77.93
ORD-000183,CUST-0239,19-11-2024,Cotton Hoodie,Clothing,1,45.90,45.90
ORD-000184,CUST-0023,"Aug 12, 2023",Wireless Headphones,Electronics,3,342.32,1026.96
ORD-000185,CUST-0035,2023-04-30,Leadership Playbook,Books,2,19.34,38.68
ORD-000186,CUST-0243,02/19/2023,Yoga Mat,Sports,1,118.45,118.45
ORD-000187,CUST-0352,2024/02/09,Vitamin C Serum,Beauty,1,19.54,19.54
ORD-000188,CUST-0363,19-11-2024,Yoga Mat,Sports,1,9.45,9.45
ORD-000189,CUST-0356,"Jun 13, 2024",Robot Vacuum,Home & Kitchen,1,126.40,126.40
ORD-000190,CUST-0283,2024-06-30,Smart Watch,Electronics,1,60.90,60.90
ORD-000191,CUST-0441,12/25/2023,Smart Watch,Electronics,1,333.80,333.80
ORD-000192,CUST-0009,2023/01/16,Business Handbook,Books,1,7.40,7.40
ORD-000193,CUST-0442,27-10-2023,Air Fryer,Home & Kitchen,2,41.19,82.38
ORD-000194,CUST-0001,"Dec 16, 2024",Coffee Grinder,Home & Kitchen,2,42.33,84.66
ORD-000195,CUST-0277,2023-10-04,Air Fryer,Home & Kitchen,1,117.76,117.76
ORD-000196,CUST-0171,07/06/2024,Coffee Grinder,Home & Kitchen,1,20.22,20.22
ORD-000197,CUST-0003,2024/04/10,Running Shoes,Clothing,1,62.34,62.34
ORD-000198,CUST-0038,18-08-2024,Wireless Headphones,Electronics,1,61.42,61.42
ORD-000199,CUST-0006,"Dec 24, 2024",Hair Dryer,Beauty,1,36.08,36.08
ORD-000200,CUST-0036,2024-12-08,Resistance Bands,Sports,2,9.58,19.16
ORD-000201,CUST-0036,05/09/2023,USB-C Hub,Electronics,2,40.38,80.76
ORD-000202,CUST-0276,2023/04/07,Water Bottle,Sports,2,122.70,245.40
ORD-000203,CUST-0019,18-03-2023,Air Fryer,Home & Kitchen,2,73.78,147.56
ORD-000204,CUST-0196,"Aug 07, 2023",Air Fryer,Home & Kitchen,1,124.59,124.59
ORD-000205,CUST-0085,2024-11-18,Running Shoes,Clothing,1,60.20,60.20
ORD-000206,CUST-0009,10/06/2024,Cotton Hoodie,Clothing,1,19.92,19.92
ORD-000207,CUST-0422,2024/02/07,Face Moisturizer,Beauty,2,34.33,68.66
ORD-000208,CUST-0254,23-04-2024,Bluetooth Speaker,Electronics,2,62.62,125.24
ORD-000209,CUST-0469,"Sep 29, 2024",Running Shoes,Clothing,1,30.80,30.80
ORD-000210,CUST-0020,2024-03-06,Air Fryer,Home & Kitchen,3,259.62,778.86
ORD-000211,CUST-0399,02/13/2023,Yoga Leggings,Clothing,2,29.39,58.78
ORD-000212,CUST-0158,2024/12/11,Foam Roller,Sports,2,119.03,238.06
ORD-000213,CUST-0156,09-12-2023,Leadership Playbook,Books,1,36.22,36.22
ORD-000214,CUST-0067,"Mar 06, 2024",Cotton Hoodie,Clothing,2,76.95,153.90
ORD-000215,CUST-0061,2024-04-19,Air Fryer,Home & Kitchen,1,38.90,38.90
ORD-000216,CUST-0460,10/31/2023,Business Handbook,Books,2,18.83,37.66
ORD-000217,CUST-0440,2024/01/04,Bluetooth Speaker,Electronics,2,42.24,84.48
ORD-000218,CUST-0014,07-08-2023,Robot Vacuum,Home & Kitchen,2,20.11,40.22
ORD-000219,CUST-0221,"May 27, 2023",Face Moisturizer,Beauty,2,26.52,53.04
ORD-000220,CUST-0224,2024-11-24,Bluetooth Speaker,Electronics,1,135.61,135.61
ORD-000221,CUST-0011,02/05/2023,Water Bottle,Sports,1,9.52,9.52
ORD-000222,CUST-0136,2023/12/25,USB-C Hub,Electronics,1,84.78,84.78
ORD-000223,CUST-0368,23-09-2024,Water Bottle,Sports,3,63.27,189.81
ORD-000224,CUST-0208,"May 20, 2023",Makeup Brush Set,Beauty,1,8.03,8.03
ORD-000225,CUST-0227,2023-04-10,Sunscreen SPF 50,Beauty,2,62.51,125.02
ORD-000226,CUST-0460,11/12/2023,Air Fryer,Home & Kitchen,1,38.69,38.69
ORD-000227,CUST-0024,2023/11/10,Cotton Hoodie,Clothing,1,44.23,44.23
ORD-000228,CUST-0267,25-04-2024,Wireless Headphones,Electronics,1,57.40,57.40
ORD-000229,CUST-0020,"Nov 26, 2024",Smart Watch,Electronics,1,92.96,92.96
ORD-000230,CUST-0030,2024-10-31,Resistance Bands,Sports,1,67.19,67.19
ORD-000231,CUST-0392,02/16/2023,Air Fryer,Home & Kitchen,1,72.21,72.21
ORD-000232,CUST-0295,2024/05/23,Data Analytics Primer,Books,1,26.19,26.19
ORD-000233,CUST-0167,24-06-2023,Robot Vacuum,Home & Kitchen,1,124.81,124.81
ORD-000234,CUST-0359,"Feb 21, 2023",Data Analytics Primer,Books,2,17.41,34.82
ORD-000235,CUST-0112,2024-05-24,Body Lotion,Beauty,2,24.97,49.94
ORD-000236,CUST-0448,07/23/2024,Running Shoes,Clothing,1,44.27,44.27
ORD-000237,CUST-0306,2024/08/09,Air Fryer,Home & Kitchen,1,40.11,40.11
ORD-000238,CUST-0386,22-06-2023,Vitamin C Serum,Beauty,2,8.31,16.62
ORD-000239,CUST-0486,"Oct 18, 2023",Running Shoes,Clothing,1,63.17,63.17
ORD-000240,CUST-0226,2023-09-17,Mechanical Keyboard,Electronics,3,94.21,282.63
ORD-000241,CUST-0207,06/25/2023,Yoga Mat,Sports,2,39.67,79.34
ORD-000242,CUST-0091,2023/12/10,Cotton Hoodie,Clothing,1,56.06,56.06
ORD-000243,CUST-0056,28-03-2023,Yoga Mat,Sports,1,16.84,16.84
ORD-000244,CUST-0050,"May 21, 2023",Air Fryer,Home & Kitchen,1,118.81,118.81
ORD-000245,CUST-0002,2023-03-05,Running Shoes,Clothing,1,83.67,83.67
ORD-000246,CUST-0488,12/08/2024,Yoga Mat,Sports,1,37.92,37.92
ORD-000247,CUST-0286,2024/01/12,Bed Sheet Set,Home & Kitchen,2,40.62,81.24
ORD-000248,CUST-0346,20-03-2024,Smart Watch,Electronics,3,136.01,408.03
ORD-000249,CUST-0399,"Dec 16, 2023",Business Handbook,Books,1,15.35,15.35
ORD-000250,CUST-0361,2024-08-03,Portable Charger,Electronics,2,62.14,124.28
ORD-000251,CUST-0234,02/12/2024,USB-C Hub,Electronics,1,58.68,58.68
ORD-000252,CUST-0301,2023/11/02,Sunscreen SPF 50,Beauty,2,32.28,64.56
ORD-000253,CUST-0268,26-08-2023,Running Shoes,Clothing,1,63.57,63.57
ORD-000254,CUST-0260,"Dec 03, 2023",Cotton Hoodie,Clothing,2,79.19,158.38
ORD-000255,CUST-0405,2024-12-14,Denim Jacket,Clothing,1,31.07,31.07
ORD-000256,CUST-0140,12/18/2024,Adjustable Dumbbell,Sports,1,16.37,16.37
ORD-000257,CUST-0010,2024/12/24,Running Shoes,Clothing,1,20.95,20.95
ORD-000258,CUST-0035,28-05-2023,Yoga Mat,Sports,2,121.56,243.12
ORD-000259,CUST-0477,"May 07, 2023",Vitamin C Serum,Beauty,1,37.00,37.00
ORD-000260,CUST-0018,2023-11-25,Vitamin C Serum,Beauty,3,11.80,35.40
ORD-000261,CUST-0358,11/16/2023,Wireless Headphones,Electronics,2,90.90,181.80
ORD-000262,CUST-0197,2023/05/21,Air Fryer,Home & Kitchen,1,41.98,41.98
ORD-000263,CUST-0011,17-12-2023,Business Handbook,Books,3,19.60,58.80
ORD-000264,CUST-0080,"Oct 10, 2024",Cotton Hoodie,Clothing,1,20.40,20.40
ORD-000265,CUST-0001,2024-05-16,Graphic T-Shirt,Clothing,1,60.70,60.70
ORD-000266,CUST-0013,09/13/2023,Coffee Grinder,Home & Kitchen,1,20.29,20.29
ORD-000267,CUST-0153,2024/05/16,Air Fryer,Home & Kitchen,1,19.85,19.85
ORD-000268,CUST-0037,08-12-2024,Cotton Hoodie,Clothing,1,30.32,30.32
ORD-000269,CUST-0116,"Feb 14, 2024",Hair Dryer,Beauty,1,34.31,34.31
ORD-000270,CUST-0012,2024-02-09,Wireless Headphones,Electronics,2,57.73,115.46
ORD-000271,CUST-0317,11/28/2024,Air Fryer,Home & Kitchen,3,40.51,121.53
ORD-000272,CUST-0063,2024/10/10,Air Fryer,Home & Kitchen,3,122.01,366.03
ORD-000273,CUST-0001,26-10-2023,Data Analytics Primer,Books,2,15.72,31.44
ORD-000274,CUST-0011,"Nov 17, 2023",Wireless Headphones,Electronics,1,202.87,202.87
ORD-000275,CUST-0262,2023-02-13,Wireless Headphones,Electronics,1,341.77,341.77
ORD-000276,CUST-0140,04/21/2023,Wireless Headphones,Electronics,2,40.69,81.38
ORD-000277,CUST-0345,2024/04/27,Face Moisturizer,Beauty,3,8.35,25.05
ORD-000278,CUST-0008,24-10-2023,Cotton Hoodie,Clothing,1,20.25,20.25
ORD-000279,CUST-0461,"Dec 30, 2023",Air Fryer,Home & Kitchen,2,118.37,236.74
ORD-000280,CUST-0012,2024-11-26,Coffee Grinder,Home & Kitchen,2,261.74,523.48
ORD-000281,CUST-0114,03/09/2024,Data Analytics Primer,Books,1,7.41,7.41
ORD-000282,CUST-0421,2023/07/05,Face Moisturizer,Beauty,1,19.62,19.62
ORD-000283,CUST-0426,21-12-2023,Resistance Bands,Sports,1,123.72,123.72
ORD-000284,CUST-0007,"Jul 04, 2023",Face Moisturizer,Beauty,1,13.60,13.60
ORD-000285,CUST-0029,2024-11-19,Vitamin C Serum,Beauty,2,19.83,39.66
ORD-000286,CUST-0246,11/25/2024,Business Handbook,Books,1,20.03,20.03
ORD-000287,CUST-0092,2023/01/08,Bluetooth Speaker,Electronics,1,37.88,37.88
ORD-000288,CUST-0169,16-08-2024,Coffee Grinder,Home & Kitchen,1,69.83,69.83
ORD-000289,CUST-0321,"Apr 30, 2023",Air Fryer,Home & Kitchen,1,41.22,41.22
ORD-000290,CUST-0035,2024-06-19,Denim Jacket,Clothing,1,19.98,19.98
ORD-000291,CUST-0191,11/06/2024,Yoga Leggings,Clothing,1,20.70,20.70
ORD-000292,CUST-0119,2023/01/28,Robot Vacuum,Home & Kitchen,1,19.40,19.40
ORD-000293,CUST-0344,16-12-2024,Running Shoes,Clothing,1,60.46,60.46
ORD-000294,CUST-0130,"Mar 21, 2024",Vitamin C Serum,Beauty,2,19.73,39.46
ORD-000295,CUST-0187,2024-03-30,Cotton Hoodie,Clothing,1,56.20,56.20
ORD-000296,CUST-0165,06/07/2023,Python Crash Course,Books,2,36.55,73.10
ORD-000297,CUST-0417,2024/02/24,Healthy Meal Prep,Books,3,10.35,31.05
ORD-000298,CUST-0001,04-04-2023,Adjustable Dumbbell,Sports,1,9.68,9.68
ORD-000299,CUST-0071,"Jun 23, 2024",Running Shoes,Clothing,1,47.09,47.09
ORD-000300,CUST-0032,2024-12-04,Adjustable Dumbbell,Sports,2,17.55,35.10
ORD-000301,CUST-0048,10/31/2024,Data Analytics Primer,Books,1,35.68,35.68
ORD-000302,CUST-0380,2023/04/30,Resistance Bands,Sports,1,18.02,18.02
ORD-000303,CUST-0119,16-11-2024,Yoga Mat,Sports,1,9.86,9.86
